_id,datetime,measurement.date,measurement.mass,measurement.name,measurement.remark,measurement.time,measurement.volume,modifeod,name
"""616ad8268a6d000019006091""",16.10.2021 15:48:21,"[""2021-10-16""]",[499.8388671875],"[""Borhspat""]","[""""]","[""15:47:52""]",[166.6129608154297],16.10.2021 15:48:21,DeutscheBarytIndustrieOwlEye
"""616ad8d18a6d0000190060c1""",16.10.2021 15:51:13,"[""2021-10-16""]",[498.5572204589844],"[""Borhspat""]","[""""]","[""15:50:45""]",[166.1857452392578],16.10.2021 15:51:13,DeutscheBarytIndustrieOwlEye
"""616ad9868a6d0000190060f1""",16.10.2021 15:54:14,"[""2021-10-16""]",[495.57513427734375],"[""Borhspat""]","[""""]","[""15:53:45""]",[165.19171142578125],16.10.2021 15:54:14,DeutscheBarytIndustrieOwlEye
"""616ada3a8a6d000019006121""",16.10.2021 15:57:14,"[""2021-10-16""]",[497.6374816894531],"[""Borhspat""]","[""""]","[""15:56:45""]",[165.879150390625],16.10.2021 15:57:14,DeutscheBarytIndustrieOwlEye
"""616adaee8a6d000019006151""",16.10.2021 16:00:14,"[""2021-10-16""]",[496.5940246582031],"[""Borhspat""]","[""""]","[""15:59:45""]",[165.53134155273438],16.10.2021 16:00:14,DeutscheBarytIndustrieOwlEye
"""616adba28a6d000019006181""",16.10.2021 16:03:14,"[""2021-10-16""]",[498.4879455566406],"[""Borhspat""]","[""""]","[""16:02:45""]",[166.1626434326172],16.10.2021 16:03:14,DeutscheBarytIndustrieOwlEye
"""616adc568a6d0000190061b1""",16.10.2021 16:06:14,"[""2021-10-16""]",[496.532958984375],"[""Borhspat""]","[""""]","[""16:05:45""]",[165.510986328125],16.10.2021 16:06:14,DeutscheBarytIndustrieOwlEye
"""616add0a8a6d0000190061e1""",16.10.2021 16:09:14,"[""2021-10-16""]",[499.6724548339844],"[""Borhspat""]","[""""]","[""16:08:45""]",[166.5574951171875],16.10.2021 16:09:14,DeutscheBarytIndustrieOwlEye
"""616addbe8a6d000019006211""",16.10.2021 16:12:14,"[""2021-10-16""]",[497.21502685546875],"[""Borhspat""]","[""""]","[""16:11:45""]",[165.73834228515625],16.10.2021 16:12:14,DeutscheBarytIndustrieOwlEye
"""616ade728a6d000019006241""",16.10.2021 16:15:14,"[""2021-10-16""]",[493.0579528808594],"[""Borhspat""]","[""""]","[""16:14:45""]",[164.35264587402344],16.10.2021 16:15:14,DeutscheBarytIndustrieOwlEye
"""616adf268a6d000019006271""",16.10.2021 16:18:14,"[""2021-10-16""]",[499.6787109375],"[""Borhspat""]","[""""]","[""16:17:45""]",[166.5595703125],16.10.2021 16:18:14,DeutscheBarytIndustrieOwlEye
"""616adfd98a6d0000190062a1""",16.10.2021 16:21:13,"[""2021-10-16""]",[495.00030517578125],"[""Borhspat""]","[""""]","[""16:20:45""]",[165.00010681152344],16.10.2021 16:21:13,DeutscheBarytIndustrieOwlEye
"""616ae08d8a6d0000190062d1""",16.10.2021 16:24:13,"[""2021-10-16""]",[499.7417907714844],"[""Borhspat""]","[""""]","[""16:23:45""]",[166.58059692382812],16.10.2021 16:24:13,DeutscheBarytIndustrieOwlEye
"""616ae1418a6d000019006301""",16.10.2021 16:27:12,"[""2021-10-16""]",[492.73382568359375],"[""Borhspat""]","[""""]","[""16:26:45""]",[164.24461364746094],16.10.2021 16:27:12,DeutscheBarytIndustrieOwlEye
"""616ae1f58a6d000019006331""",16.10.2021 16:30:13,"[""2021-10-16""]",[497.9939270019531],"[""Borhspat""]","[""""]","[""16:29:45""]",[165.9979705810547],16.10.2021 16:30:13,DeutscheBarytIndustrieOwlEye
"""616ae2aa8a6d000019006361""",16.10.2021 16:33:13,"[""2021-10-16""]",[496.0119323730469],"[""Borhspat""]","[""""]","[""16:32:45""]",[165.33731079101562],16.10.2021 16:33:13,DeutscheBarytIndustrieOwlEye
"""616ae35e8a6d000019006391""",16.10.2021 16:36:14,"[""2021-10-16""]",[499.5309143066406],"[""Borhspat""]","[""""]","[""16:35:45""]",[166.5102996826172],16.10.2021 16:36:14,DeutscheBarytIndustrieOwlEye
"""616ae4138a6d0000190063c1""",16.10.2021 16:39:15,"[""2021-10-16""]",[499.8414611816406],"[""Borhspat""]","[""""]","[""16:38:45""]",[166.6138153076172],16.10.2021 16:39:15,DeutscheBarytIndustrieOwlEye
