_id,datetime,measurement.date,measurement.mass,measurement.name,measurement.remark,measurement.time,measurement.volume,modifeod,name
"""616ac6356c2600003f001a79""",16.10.2021 14:31:49,"[""2021-10-16""]",[64.8310546875],"[""Mitte""]","[""""]","[""14:31:21""]",[21.610349655151367],16.10.2021 14:31:49,DeutscheBarytIndustrieOwlEye
"""616ac7d86c2600003f001aa9""",16.10.2021 14:38:48,"[""2021-10-16""]",[64.61708068847656],"[""Mitte""]","[""""]","[""14:38:21""]",[21.539026260375977],16.10.2021 14:38:48,DeutscheBarytIndustrieOwlEye
"""616ac97d6c2600003f001ad9""",16.10.2021 14:45:48,"[""2021-10-16""]",[64.23335266113281],"[""Mitte""]","[""""]","[""14:45:21""]",[21.411117553710938],16.10.2021 14:45:48,DeutscheBarytIndustrieOwlEye
"""616acfc2f97a0000240066f6""",16.10.2021 15:12:34,"[""2021-10-16""]",[63.91584396362305],"[""Mitte""]","[""""]","[""15:12:01""]",[21.305282592773438],16.10.2021 15:12:34,DeutscheBarytIndustrieOwlEye
"""616ad14675250000ce00611f""",16.10.2021 15:19:02,"[""2021-10-16""]",[61.502281188964844],"[""Mitte""]","[""""]","[""15:18:44""]",[20.500761032104492],16.10.2021 15:19:02,DeutscheBarytIndustrieOwlEye
"""616ad264cd5800005b006517""",16.10.2021 15:23:47,"[""2021-10-16""]",[53.84303283691406],"[""Mitte""]","[""""]","[""15:23:33""]",[17.947677612304688],16.10.2021 15:23:47,DeutscheBarytIndustrieOwlEye
"""616ad297cd5800005b006541""",16.10.2021 15:24:38,"[""2021-10-16""]",[64.27791595458984],"[""Mitte""]","[""""]","[""15:23:58""]",[21.42597007751465],16.10.2021 15:24:38,DeutscheBarytIndustrieOwlEye
"""616ad3bfcd5800005b006571""",16.10.2021 15:29:35,"[""2021-10-16""]",[64.95550537109375],"[""Mitte""]","[""""]","[""15:28:59""]",[21.65183448791504],16.10.2021 15:29:35,DeutscheBarytIndustrieOwlEye
"""616ad4b1cd5800005b0065a1""",16.10.2021 15:33:37,"[""2021-10-16""]",[64.78067016601562],"[""Mitte""]","[""""]","[""15:32:59""]",[21.593557357788086],16.10.2021 15:33:37,DeutscheBarytIndustrieOwlEye
"""616ad8248a6d000019006087""",16.10.2021 15:48:20,"[""2021-10-16""]",[64.43097686767578],"[""Mitte""]","[""""]","[""15:47:52""]",[21.476991653442383],16.10.2021 15:48:20,DeutscheBarytIndustrieOwlEye
"""616ad8d08a6d0000190060b7""",16.10.2021 15:51:12,"[""2021-10-16""]",[65.05413055419922],"[""Mitte""]","[""""]","[""15:50:45""]",[21.684709548950195],16.10.2021 15:51:12,DeutscheBarytIndustrieOwlEye
"""616ad9858a6d0000190060e7""",16.10.2021 15:54:13,"[""2021-10-16""]",[64.7470703125],"[""Mitte""]","[""""]","[""15:53:45""]",[21.58235740661621],16.10.2021 15:54:13,DeutscheBarytIndustrieOwlEye
"""616ada398a6d000019006117""",16.10.2021 15:57:13,"[""2021-10-16""]",[64.25628662109375],"[""Mitte""]","[""""]","[""15:56:45""]",[21.41876220703125],16.10.2021 15:57:13,DeutscheBarytIndustrieOwlEye
"""616adaec8a6d000019006147""",16.10.2021 16:00:12,"[""2021-10-16""]",[64.11652374267578],"[""Mitte""]","[""""]","[""15:59:45""]",[21.372175216674805],16.10.2021 16:00:12,DeutscheBarytIndustrieOwlEye
"""616adba18a6d000019006177""",16.10.2021 16:03:12,"[""2021-10-16""]",[64.60677337646484],"[""Mitte""]","[""""]","[""16:02:45""]",[21.53559112548828],16.10.2021 16:03:12,DeutscheBarytIndustrieOwlEye
"""616adc558a6d0000190061a7""",16.10.2021 16:06:12,"[""2021-10-16""]",[65.0948486328125],"[""Mitte""]","[""""]","[""16:05:45""]",[21.69828224182129],16.10.2021 16:06:12,DeutscheBarytIndustrieOwlEye
"""616add088a6d0000190061d7""",16.10.2021 16:09:12,"[""2021-10-16""]",[65.3942642211914],"[""Mitte""]","[""""]","[""16:08:45""]",[21.79808807373047],16.10.2021 16:09:12,DeutscheBarytIndustrieOwlEye
"""616addbc8a6d000019006207""",16.10.2021 16:12:12,"[""2021-10-16""]",[65.24749755859375],"[""Mitte""]","[""""]","[""16:11:45""]",[21.749164581298828],16.10.2021 16:12:12,DeutscheBarytIndustrieOwlEye
"""616ade718a6d000019006237""",16.10.2021 16:15:12,"[""2021-10-16""]",[64.97794342041016],"[""Mitte""]","[""""]","[""16:14:45""]",[21.65931510925293],16.10.2021 16:15:12,DeutscheBarytIndustrieOwlEye
"""616adf248a6d000019006267""",16.10.2021 16:18:12,"[""2021-10-16""]",[64.5608901977539],"[""Mitte""]","[""""]","[""16:17:45""]",[21.520296096801758],16.10.2021 16:18:12,DeutscheBarytIndustrieOwlEye
"""616adfd78a6d000019006297""",16.10.2021 16:21:11,"[""2021-10-16""]",[64.32286834716797],"[""Mitte""]","[""""]","[""16:20:45""]",[21.440956115722656],16.10.2021 16:21:11,DeutscheBarytIndustrieOwlEye
"""616ae08c8a6d0000190062c7""",16.10.2021 16:24:11,"[""2021-10-16""]",[64.45214080810547],"[""Mitte""]","[""""]","[""16:23:45""]",[21.484046936035156],16.10.2021 16:24:11,DeutscheBarytIndustrieOwlEye
"""616ae13f8a6d0000190062f7""",16.10.2021 16:27:11,"[""2021-10-16""]",[64.2262191772461],"[""Mitte""]","[""""]","[""16:26:45""]",[21.408740997314453],16.10.2021 16:27:11,DeutscheBarytIndustrieOwlEye
"""616ae1f48a6d000019006327""",16.10.2021 16:30:12,"[""2021-10-16""]",[65.24950408935547],"[""Mitte""]","[""""]","[""16:29:45""]",[21.749834060668945],16.10.2021 16:30:12,DeutscheBarytIndustrieOwlEye
